,ep_RA.Q21M.260,ep_RA.Q21M.124,ep_RA.Q21M.1220,ep_RA.Q21M.60,ep_RA.Q21A.260,ep_RA.Q21A.124,ep_RA.Q21A.1220,ep_RA.Q21A.60,ep_RA.Y20I.260,ep_RA.Y20I.124,ep_RA.Y20I.1220,ep_RA.Y20I.60,logp
3734,-15.574177047082625,-15.541510201349391,-15.249085318125724,-15.763973216564516,-11.178475407650913,-10.040900860425971,-11.324966182354364,-9.589726908742405,-9.792712070333286,-9.216383752304331,-10.090430496989246,-9.69592895623343,1868.5876594322722
3735,-15.459472094541841,-15.561134432594915,-15.193344726802673,-15.722369040626702,-11.07266004950409,-10.268873519569865,-11.122340652868296,-9.957891028584186,-9.978200622425643,-9.474663320179166,-10.172172186050338,-9.904336479101959,1877.7977078307658
3736,-15.523660829650158,-15.519850771700355,-15.203828898525385,-15.800125306903553,-11.232195831807829,-10.320974307772532,-11.13919583711199,-9.638722359573254,-9.980059316048205,-9.516331661096023,-10.144829625561972,-9.886518854385926,1872.6965287412065
3737,-15.499400062523053,-15.559386318509429,-15.188662516546318,-15.837981580245735,-11.165744681114738,-10.18423550246186,-11.262437908364406,-10.041350179591792,-9.638934547506873,-9.326792395197073,-10.037811129424037,-9.768188628498349,1875.369241087114
3738,-15.4838766138126,-15.62088907997014,-15.210155349358345,-15.790847908499162,-11.174293768355062,-10.12323246054711,-11.192062067717151,-10.012801749151347,-10.021697518180343,-9.45098570033777,-10.205480709189567,-9.643088365119251,1875.383671804522
3739,-15.447807298405166,-15.660864363648273,-15.176348573335634,-15.843773399588946,-10.999785686172785,-10.162760204572411,-11.167629919228807,-9.88595090113925,-9.93478557216332,-9.39834419808333,-10.259725662094715,-9.74817852855499,1875.5250876952744
3740,-15.471122140305503,-15.530156639600174,-15.204560913032136,-15.83836693965907,-11.141651822210571,-10.300716255797903,-11.158378299074228,-9.793085333944376,-9.765978412011522,-9.4212757482527,-10.063902407123267,-9.732199644931303,1876.5152123371984
3741,-15.355063175740089,-15.507091906067428,-15.18589328447809,-15.742890263148904,-11.196296487934875,-10.11242229189215,-11.294503412209048,-9.8385337532726,-9.912931048977166,-9.386741818992272,-9.86308097693833,-9.83229902265618,1870.5330055782565
3742,-15.486339994052212,-15.583781735541049,-15.211979097092868,-15.84077453455909,-11.005864970123776,-10.235293735260429,-11.333418769170583,-9.847084021574938,-10.07135467798922,-9.273863882646477,-10.224951189006392,-9.773641089682162,1868.7695359282952
3743,-15.549191106561333,-15.54784077275334,-15.256362953202125,-15.765254103059531,-11.078501348142705,-10.274532264825229,-11.25044912073911,-10.01682435054052,-9.827765854655201,-9.485407217494187,-10.284479409124863,-9.778338726677442,1874.3552954337383
3744,-15.498444967505526,-15.588329939834212,-15.258812570037573,-15.832093349177766,-11.127448383899939,-10.08289825065837,-11.212493150988985,-9.840801269412236,-9.81099745177232,-9.405466923482836,-9.960594719142165,-9.830820505220842,1872.3593769105978
3745,-15.280537418072363,-15.560669902283022,-15.21722419650239,-15.791385866088973,-11.064144916452276,-10.167446124743778,-11.118944692291928,-9.903528828517148,-9.992551247999248,-9.380164739068697,-10.013416543775383,-9.89214699820548,1871.5492521724893
3746,-15.40329985667246,-15.52449696940284,-15.227269860736019,-15.783739303021878,-11.071714034592661,-10.3720766983536,-11.267685018857316,-10.008551202660982,-9.858865015032967,-9.34168383580217,-10.038579002923635,-9.786627939901916,1876.0900826768768
3747,-15.543512186075597,-15.505866403534222,-15.25369538752822,-15.77387723704095,-11.079535529049359,-10.20388997511022,-11.12580306107933,-9.832751049992636,-9.855319955506245,-9.614137232128163,-10.226265643088647,-9.77772749068665,1874.8797350445209
3748,-15.491816310295864,-15.61836523977812,-15.141101715288364,-15.757678609978935,-11.262100201591387,-10.130224262013972,-11.248096728135923,-10.045385539160476,-9.939915404907909,-9.354063629815533,-10.239113494093798,-9.775994842588842,1870.8863402750649
3749,-15.548619026077292,-15.553585353158487,-15.165751522547723,-15.735589763309802,-11.075162164647116,-10.300373991250371,-11.05322464925317,-9.892838674386155,-9.850041524923123,-9.611639584495721,-10.008503156506235,-9.767426002253353,1872.7155229866219
3750,-15.473530831023893,-15.577076220000123,-15.147550975522599,-15.720643082310323,-11.091165157499608,-10.15528567772896,-11.187498587105075,-9.806669776882059,-9.742800455973311,-9.431552119734537,-10.041786772046722,-9.830901539353881,1877.163816194536
3751,-15.509298243573078,-15.50279908470903,-15.171254419891785,-15.712832277416059,-11.322494958832241,-10.281354295297078,-11.346465888750178,-9.899143419154706,-10.000030553216261,-9.491129757315736,-9.981333319478578,-9.74110131063722,1867.1686784006076
3752,-15.452066850384513,-15.62087500611747,-15.293836969641431,-15.715982560638516,-11.016900985499143,-10.14808180392359,-11.09464815260468,-9.731959423485767,-10.111493855775171,-9.387186449024625,-10.083164927614458,-9.727508054696438,1873.5070832812094
3753,-15.508161655469147,-15.492734860760516,-15.189214443889753,-15.774081438635193,-11.129661239256757,-10.231342014133224,-11.18532767407205,-9.872784045721206,-9.80511492479809,-9.502217100269503,-10.184781357772884,-9.783929547519481,1879.7623658154303
3754,-15.456778333445978,-15.488346231215845,-15.224940629561418,-15.76977405783576,-11.185352089769452,-10.277189517418975,-11.089044601502428,-9.880672822416173,-9.84894540541439,-9.302351095129739,-9.991683556820428,-9.567109338708162,1875.2980101241046
3755,-15.450854356192467,-15.51429293531701,-15.26053097515325,-15.768189467225028,-11.050039071378885,-10.21900187920553,-11.127371940667759,-9.975448966972346,-9.88197137781631,-9.391246221303167,-10.15603544874158,-9.85697483453143,1876.303679157436
3756,-15.499720549061468,-15.473664200347296,-15.188876120727496,-15.844509864144882,-10.949922028760213,-10.2138748216719,-11.271474200760798,-9.629950647995367,-9.89667697503952,-9.170455668491625,-10.113156326765116,-9.778421612254434,1866.8618647870296
3757,-15.451823276680068,-15.652650748818585,-15.233738077092802,-15.717798075877724,-11.079220741437455,-10.383208272645462,-11.120964303401134,-9.864574547116566,-9.88860648419231,-9.427659242429376,-10.185515249887741,-9.695855116887012,1872.527763593508
3758,-15.471982972420385,-15.569140316852621,-15.194977794305629,-15.819666631885022,-11.126240226477869,-10.335220419638107,-11.261319246379822,-9.783557738210447,-9.892360548759113,-9.501482174245705,-10.188148263879198,-9.983825949323702,1872.8098546365798
3759,-15.497628453059733,-15.50387181295586,-15.140993334255123,-15.827138941811453,-11.060389273428427,-10.093743762419233,-11.171423161649182,-9.98554613416596,-9.748933866240845,-9.285420237971815,-10.135675243136665,-9.967684804802166,1874.8110318599468
3760,-15.414098926323357,-15.526929599792554,-15.167904188339746,-15.728088045507242,-11.19048896139845,-10.127056441615565,-11.137118313081611,-9.760175373920427,-9.813086141548519,-9.232415638590494,-9.976586007455632,-9.659548210867513,1874.5160795534262
3761,-15.45474046014893,-15.574583870744732,-15.179547925074955,-15.777628154300547,-11.185061877981019,-10.154260911581606,-11.121655308122822,-9.88090979069394,-9.7857535623995,-9.385098767092183,-9.89253739617016,-9.824047523549785,1871.47484454218
3762,-15.514286174973348,-15.532817857865377,-15.302558887109425,-15.790488624089233,-11.154773975930285,-10.319531238515571,-11.163281938514421,-9.903676203618584,-9.842048962980998,-9.401264306439364,-10.335219755293492,-9.953700380371723,1868.4086024388312
3763,-15.388024454349509,-15.49745474519449,-15.15043159918282,-15.779776226303163,-11.082931110212408,-10.133636142017828,-11.292594235608469,-9.939920247040808,-10.055619500013796,-9.463994959204314,-9.87231211470638,-9.802526289688485,1870.8024524576037
3764,-15.38712623803104,-15.467077442696231,-15.168938910581367,-15.811020123479063,-10.991645421397497,-10.158658661782226,-11.17886663204109,-9.75533346038476,-10.082089582803695,-9.577053470092068,-10.113194671459489,-9.907736907589292,1868.3913651665046
3765,-15.553859621709352,-15.504037759266708,-15.242706680765743,-15.710661983710153,-10.998450866095725,-10.164678265041056,-11.081441279987368,-9.796164205129376,-9.901618474007448,-9.23357951449012,-10.281553344597551,-9.651638757998313,1871.7018505062863
3766,-15.527368726903275,-15.547297743717381,-15.164533745111877,-15.810406961144443,-11.06477097880036,-10.272648715907211,-11.055379447794785,-9.956029140838227,-9.743675448782117,-9.48344317889544,-10.16829103467334,-9.878769281972637,1874.873477183271
3767,-15.489849549001166,-15.50181948659554,-15.231593081342563,-15.777233929029478,-10.92754003647726,-10.246491034199128,-11.2779884660229,-9.915641264994012,-9.706295859517644,-9.177217225808032,-10.106969043643183,-9.839313364993286,1871.8766730635793
3768,-15.476732311781667,-15.395041354530987,-15.208167964811292,-15.751378992329919,-11.024783252710892,-10.351794604282658,-11.302526686577353,-9.989604880631129,-9.876805671240565,-9.357318533932855,-10.209446238656174,-9.660859546310588,1873.522383537147
3769,-15.529011348681664,-15.500151326446247,-15.191183630925767,-15.744484905253273,-10.932955755387605,-10.277165716913922,-11.193276581789759,-9.9105102431116,-9.700603068398626,-9.338025904809987,-10.017796421560192,-9.873295695480465,1870.9139627447878
3770,-15.499447071246164,-15.352249489371399,-15.194599962973776,-15.817229334995458,-11.090436445370262,-10.138402899882266,-11.284854620110577,-9.722121419060654,-9.806454024343942,-9.428825726280909,-10.126111605289026,-9.836871446680128,1869.0076137622157
3771,-15.470259691301358,-15.467905440163877,-15.152378988430929,-15.740877114169962,-11.158398495231141,-10.057728436174967,-11.095916423316114,-9.855892187243906,-9.836742245553179,-9.47637977766942,-10.397014842350929,-9.947060965367752,1870.6779628499862
3772,-15.443311544983246,-15.634902980482531,-15.120831852219816,-15.752068644488634,-11.171635210915893,-10.191312247563248,-11.148647707259512,-9.81802876234339,-9.903592598997585,-9.461449000390036,-10.009813284485713,-9.847228550183953,1875.5447324709194
3773,-15.440966512768407,-15.580281199558396,-15.248610658716835,-15.784816054116822,-11.232231906798782,-10.251286068807076,-11.112814759650181,-10.014102725276098,-9.97496842831265,-9.368055298453084,-10.171396427586963,-9.852959048808037,1877.8162010146484
3774,-15.52041620091926,-15.517072717029473,-15.260764461997617,-15.749729981901133,-11.198780674106079,-10.158729403672815,-11.093276278178433,-9.830011995462115,-9.944478686168734,-9.277798369192626,-10.203136790320121,-9.808386060876247,1877.0004972078837
3775,-15.48862765927858,-15.592723985055839,-15.193898621117222,-15.743884898010608,-10.991400576843228,-10.171517584046045,-11.168750945453683,-10.165236323096842,-9.906069366847241,-9.376612440750597,-10.407376668416052,-9.914068606051005,1873.6339076602474
3776,-15.488631561828866,-15.664049159901388,-15.267393485289382,-15.740943677542804,-11.06453062033045,-10.165325123212707,-11.152602556693921,-9.98244516624258,-9.871624387627076,-9.439206086325392,-10.294869297232951,-9.727728164620826,1870.8458715704855
3777,-15.519922046341314,-15.484392858869793,-15.181868737428404,-15.705432877008684,-11.181802689521065,-10.066563654843623,-11.237363733411438,-10.053419459046596,-9.723460592733744,-9.485222047807303,-10.286441832572441,-9.975330297061088,1868.9891303649533
3778,-15.512712853859819,-15.446045079458326,-15.20806606796853,-15.723958686479087,-11.268919825258124,-10.302328993962679,-11.173666338594682,-9.921213991378911,-9.980289186050776,-9.335567501071475,-10.355612006680307,-9.578863277880748,1871.4894254713188
3779,-15.399071470919496,-15.577386507089678,-15.158087227368398,-15.758469999123879,-10.982800937214266,-10.170929511299747,-11.179819463410883,-9.798157424429192,-9.896777546771084,-9.516816973285962,-10.189338722425378,-9.749010027394945,1876.4306028505423
3780,-15.49484442546729,-15.618970366674771,-15.243520326356181,-15.817953467077842,-11.141759516437471,-10.269660222587108,-11.154575842784942,-10.10055679982777,-10.019799632255655,-9.587828192141085,-10.045937850866794,-9.733377761502172,1870.3716428570401
3781,-15.418336656400973,-15.572046570943236,-15.203269306490649,-15.73155890395297,-11.086419299209824,-10.239757261944847,-11.228799246353852,-9.89570769238886,-10.020154171421595,-9.488283064478994,-10.380280797002888,-9.76418244726366,1877.9920832760602
3782,-15.553193586634158,-15.401381998860389,-15.26243288058151,-15.756506428783691,-11.103563557033018,-10.235452032476182,-11.195475365907683,-9.729675731995558,-9.957455594909053,-9.12986764245063,-10.20688691654488,-9.757234859124146,1861.4565242479546
3783,-15.548682308130704,-15.571966090102363,-15.22572717878916,-15.865856496581117,-11.050570151982184,-10.217964824441735,-10.955982109468355,-9.960817604807879,-9.872418783271403,-9.136717637039013,-10.264318424724353,-9.746471615590615,1872.896761202552
3784,-15.513543867567074,-15.467425848935667,-15.17416425490852,-15.833243535753665,-11.002536369037458,-10.192898727542014,-11.178602911668378,-9.635275519242093,-9.814297950831023,-9.285050691396759,-10.239549456733469,-9.89431058320625,1874.8647893024006
3785,-15.427478472784152,-15.63692332753271,-15.206617130549878,-15.787932509925945,-11.202804054293425,-10.124158461497267,-11.039917347080326,-9.799955051716696,-9.859747071158758,-9.378312151854145,-10.035510222985,-9.806762491256448,1874.6935508826907
3786,-15.493389593593307,-15.569048242506307,-15.189599656350978,-15.762394937033694,-10.949885022330344,-10.230492906176483,-11.129556948737633,-9.966583599237028,-10.041736593677376,-9.422710961910699,-10.148217235785422,-9.846020261893273,1874.2762578050763
3787,-15.428201614834352,-15.455746176732521,-15.223435370610717,-15.842591760098873,-10.892015325085765,-10.041362168705461,-11.066734463044755,-9.986778642756942,-9.864447371073583,-9.272643746296918,-10.287464538018074,-9.705882364854217,1867.479900928615
3788,-15.521763244622571,-15.51203603427579,-15.184261272335723,-15.813138267960689,-11.09625212614603,-10.273663128210753,-11.133700239666636,-9.862674707044535,-9.855797527985615,-9.418340910237509,-10.101649392014274,-9.837553570484179,1879.8513012793328
3789,-15.413764694641015,-15.538305643376914,-15.196238474284044,-15.722071179440128,-11.111518812720181,-10.337446987102322,-11.123111511815662,-10.072246180259725,-9.739878648702287,-9.320026196240823,-10.130815383649828,-9.742291882250665,1867.9470164516183
3790,-15.538147464026576,-15.488330671101703,-15.206302458212093,-15.693253663282817,-11.064230196129849,-10.197234355796652,-11.227268845668226,-9.857664195432779,-9.804872114272579,-9.316773990430413,-10.153646907031739,-9.707795899030382,1878.536587282151
3791,-15.509198513959038,-15.479136008530132,-15.219019895420358,-15.806135385554107,-11.223491846646416,-10.17916720572184,-11.227257117265477,-9.73218671064034,-9.879131679263597,-9.374909858293597,-10.089339802701264,-9.733143297180309,1876.5096376273452
3792,-15.468877399819874,-15.593743354305873,-15.235860336837256,-15.770096749201656,-11.290683394406843,-10.289221058094364,-11.172021413568778,-9.903789405942264,-9.962399335532265,-9.283268838828965,-10.362115502271303,-9.855719037033163,1872.5941181721187
3793,-15.516590244709597,-15.536022382084754,-15.217557671570216,-15.784396124799157,-10.89546999354573,-10.166496984088099,-11.253755256495708,-9.821359845618181,-9.69132457081928,-9.413145219583798,-10.060587893838159,-9.685441575001997,1874.6449959013228
3794,-15.529454316778379,-15.654037144882981,-15.225925145489057,-15.67134639596397,-11.189565325445082,-10.275788192259613,-11.266630150950848,-9.943901821403461,-9.917180526076066,-9.480862237997922,-10.016123387172625,-9.816569113279684,1871.2896889794524
3795,-15.432733299456656,-15.562619025064885,-15.243358963045024,-15.743785351827396,-11.157297285084365,-10.195001654262203,-11.221854847787105,-9.78324168659357,-9.772476152825938,-9.482717302261511,-9.972065266775791,-9.67742771859566,1875.4665027779972
3796,-15.503721299967133,-15.493816015680194,-15.212746962479264,-15.74568197434634,-10.914381895236389,-10.217859470805399,-11.244742229027127,-9.817379879839057,-9.832211048872392,-9.08235621415098,-10.010184745581364,-9.818679297131276,1873.8742552741646
3797,-15.542339608200432,-15.571233529010794,-15.202672055997594,-15.784764639781692,-11.045713941717725,-10.134488791696981,-11.21483633479687,-10.012922384799564,-9.934522914672462,-9.425745982884571,-10.024761312814396,-9.839623482563276,1879.2403589694616
3798,-15.47756614246032,-15.608585580277694,-15.251538190321186,-15.701226889033975,-11.214061323072329,-10.303626033005788,-11.179708532631048,-9.935650435087345,-9.843765766688767,-9.195683185135254,-10.312455593006264,-9.768367710947526,1873.7202866997684
3799,-15.410038272951223,-15.489325626184558,-15.186242832959943,-15.676747723998218,-11.141274393340607,-10.26228448568618,-11.148803316182192,-9.74268996275012,-10.07864616117751,-9.36364314720466,-9.983513832289857,-9.745803201756072,1867.8723651466512
3800,-15.451566504952105,-15.561172356147855,-15.243806260163849,-15.813220436090313,-11.208395220405931,-10.148846447134506,-11.149566137686923,-9.892234841278007,-9.809845653133307,-9.547531310923034,-10.22101484109998,-9.896908450151154,1873.4349220485585
3801,-15.516121941899597,-15.431145115022456,-15.236616804458423,-15.73877798754069,-11.064651254561259,-10.199982601052412,-11.232503970881636,-9.919267236820541,-9.888564563813858,-9.483213000711729,-10.286838048724933,-9.827779345957552,1873.1859862812562
3802,-15.488811261084793,-15.555243269023546,-15.152528013425556,-15.804156713668466,-11.202853873736512,-10.305604792625685,-11.229656176659915,-10.029246685723713,-10.004683743572688,-9.387040361741656,-10.019206163512928,-9.777413357734254,1874.1759070708672
3803,-15.552261324314964,-15.522240100962025,-15.206230978955611,-15.818292584213676,-10.917889578489879,-10.17221787164585,-11.285381309531429,-9.945918940872687,-9.689278238604388,-9.276877580106277,-10.176295272904863,-9.844531280149306,1870.6317521534354
3804,-15.44878565886942,-15.514951938159012,-15.285405724801823,-15.71600919162066,-11.145616027538413,-10.1523921202904,-11.074646201228934,-9.777493225719182,-9.98015485610392,-9.486310827367763,-9.890659990381334,-9.936129160231486,1869.9983580526398
3805,-15.43976082164132,-15.541558486013736,-15.171562395417972,-15.839044898931546,-11.027028288045587,-10.315038769400033,-11.096510577450067,-9.871674604085195,-9.642705488538223,-9.559430534696046,-10.110010204781958,-9.849167852900456,1875.3773109451809
3806,-15.422164265653421,-15.539110986382816,-15.252888675815434,-15.770461309277705,-11.145572529546467,-10.155789263088687,-11.20064429581357,-10.018523631717061,-9.92290427144395,-9.550253515735564,-10.04138179869569,-9.776903804565027,1875.3529755340865
3807,-15.411300240727886,-15.644384848516818,-15.243130807154527,-15.758952961073213,-11.215720295688126,-10.153811231417778,-11.310516386113683,-9.807971973444893,-9.610455582385494,-9.339923341638926,-10.126108250913076,-9.640254219153116,1865.9191122862599
3808,-15.593815120028728,-15.560625483595215,-15.24416603415081,-15.806238061978295,-11.016847775530916,-10.307615853452832,-11.111347483080344,-9.953780029978917,-9.83497209498604,-9.334289669664797,-10.431061337276512,-9.773726903961688,1870.6838595244226
3809,-15.481234863663175,-15.563976079841055,-15.20843281083385,-15.759115472898896,-11.152010841738768,-10.192988248536576,-11.171073666162233,-9.748368198257085,-9.843722178844027,-9.34687778179313,-10.294840443561005,-9.60789687281265,1878.70463530546
3810,-15.481369601847883,-15.651367979821787,-15.259942815505932,-15.752080092124451,-10.91594934939459,-10.29364306134143,-11.148688118242404,-9.850218858574385,-9.758047422488477,-9.51875480670122,-10.188130559848743,-9.774205666226731,1868.6087468136493
3811,-15.368454558974525,-15.591291823532657,-15.241830091013679,-15.829210150433715,-11.023709393744854,-10.20412903271606,-11.106293577970611,-9.807308661015838,-9.761633120948112,-9.370348536354147,-9.944090582453015,-9.721901394805554,1871.6330126518815
3812,-15.517724262242153,-15.4809211129078,-15.188196046192386,-15.754230099573146,-11.215601680406882,-10.149833958756629,-11.255379546715709,-9.891106445467107,-9.75298614126314,-9.251423967846378,-10.319807264328993,-9.8825872276837,1872.7799092795476
3813,-15.47297824821156,-15.479602038077811,-15.180189207630354,-15.779163492357736,-11.145753130922317,-10.233909307871352,-11.16002866441327,-9.84401625512177,-9.893712100435934,-9.289445475556514,-10.268182429317566,-9.740785465465123,1877.0742829574783
3814,-15.509880775642262,-15.63986163209719,-15.182670983931596,-15.734909608783978,-10.973588305477861,-10.30516522462531,-11.139238126611057,-9.80146444178954,-9.909518146492806,-9.403629092817434,-10.254569933308959,-9.719456926350407,1875.938457301489
3815,-15.461194054742668,-15.577955308564981,-15.194963487205372,-15.769024595051524,-11.079464101448513,-10.240642486328085,-11.223401796818578,-9.761627929670658,-9.879172725843823,-9.474060374759969,-10.054429445895025,-9.796259217557402,1876.5126927419242
3816,-15.400284361846486,-15.543705517970325,-15.148283756811848,-15.771975647762678,-11.098294792949877,-10.227675686670283,-11.090630167815098,-9.8179422894428,-10.025171543409664,-9.426093688410509,-10.17368551136093,-9.766467784264773,1874.337391468328
3817,-15.544604184973071,-15.607695654940756,-15.17646692271364,-15.794563199702171,-11.036989032494787,-10.344322284929634,-11.138044458503627,-9.780612416311179,-9.75764585419375,-9.554985312612937,-10.244297788065085,-9.80412154900068,1867.921434136134
3818,-15.518072792402785,-15.51171467806419,-15.135431002867241,-15.803131184043089,-10.93392617130548,-10.29731473549553,-11.097182878658131,-9.939915712060424,-10.048334117854832,-9.354966723085596,-10.15436175024921,-9.745426098226659,1871.220519890328
3819,-15.459004615370937,-15.558818283023271,-15.210159601266273,-15.820201471207353,-11.157211030335318,-10.241297783851351,-11.189960595394334,-9.77016767573115,-9.861073524213207,-9.646743191574878,-10.30453038317521,-9.827800007187763,1872.3891117553928
3820,-15.37704855805988,-15.569451773904783,-15.156566365974147,-15.818731865176636,-11.170006057310934,-10.243143957064698,-11.179288874274052,-9.93480232926679,-9.843043292448366,-9.437314360543416,-10.056909591270884,-9.9562467635656,1870.8844767827195
3821,-15.56570087071627,-15.613186960303796,-15.18656244264186,-15.722436531521726,-11.197914115814344,-10.16331635798857,-11.236885285040739,-9.998029495424541,-9.909912076164098,-9.570119450263565,-10.104050006155532,-9.798772370478703,1870.9785761566382
3822,-15.482605815361172,-15.471230089783674,-15.195157796942622,-15.788187979722979,-11.032612740327602,-10.169181750695419,-11.272064875715461,-9.911179146150628,-9.965241856004544,-9.391282976914407,-10.072985976748932,-9.746830655601702,1876.568591106834
3823,-15.541867900344242,-15.50225429979086,-15.187813922032495,-15.801750461755159,-11.090576241915887,-10.164809509864073,-11.286245708183554,-9.954331365218463,-9.851773009807566,-9.349035007775651,-9.936896989434109,-9.8094343302386,1873.7310699150685
3824,-15.392345650777903,-15.611577717191048,-15.226773469627089,-15.792731019730153,-11.259450754369626,-10.137332506526093,-11.187358871513203,-9.965387508666762,-9.798600864779646,-9.501477337867517,-10.101072582880223,-9.820630669905936,1870.3392595706384
3825,-15.461499850595306,-15.463530530816968,-15.207864159379339,-15.707125998671085,-11.140560238149721,-10.129322610498726,-11.143856565076536,-10.032208428758342,-9.863479070166802,-9.330525645689313,-10.187992267298359,-9.761328490094408,1875.3181983572438
3826,-15.39811844160225,-15.576554895912569,-15.202123112092899,-15.779718472790233,-10.95888474009251,-10.16156247410066,-11.109972335130497,-9.758988288970896,-9.791041872187641,-9.417261827436791,-10.249564425794627,-9.736036943450427,1866.344028665762
3827,-15.49368631830672,-15.578247496202774,-15.236371503046279,-15.774763841611131,-11.042897230347684,-10.3110255912763,-11.184606835877673,-9.808188075030076,-9.932076151823122,-9.365838564621027,-10.176625911231366,-9.89385211796951,1879.6810253175381
3828,-15.54536052495052,-15.41218476287437,-15.20018133574161,-15.81785107582761,-10.900672718276875,-10.203515013494203,-11.174310104114014,-9.76983772655362,-9.785104051529087,-9.388892070835498,-10.232766135974272,-9.797937950417852,1872.8162844457313
3829,-15.4919023489913,-15.424965546040372,-15.153789723298853,-15.79317209173386,-11.168561436726476,-10.253974824534732,-11.135169485295165,-9.928897925170807,-9.97070222597182,-9.3225912280958,-10.411079063480113,-9.635628940282347,1874.9997039353118
3830,-15.50045048689572,-15.5122268515618,-15.221222314992774,-15.683607257071678,-11.141867031797183,-10.139613135345313,-11.100725380269715,-9.86857918186158,-9.934961287852893,-9.29236013734873,-10.27691046730065,-9.685781371376203,1876.1841965709493
3831,-15.49626429105615,-15.507852675008811,-15.229761924811434,-15.74416510262093,-11.226286633306568,-10.252657422773146,-11.101770343393584,-10.023392438467019,-9.670713702129087,-9.38571209580628,-9.975970724122472,-9.814963918931491,1875.3439821899092
3832,-15.420991100191863,-15.568537732610165,-15.190008794684063,-15.749451002038604,-11.008444752171476,-10.236638065902381,-11.138687681187715,-9.923334925704356,-9.74688114433001,-9.348061434506091,-10.15144444934849,-9.951222825205397,1875.488595293754
3833,-15.472955269873964,-15.475340710440474,-15.180040040371026,-15.720057048284099,-11.143693384825603,-10.241553280127121,-11.090261643375717,-9.994668358100466,-9.807574640800494,-9.093837837034597,-10.305627973434541,-9.784600833809877,1874.6170127021874
3834,-15.500025893167745,-15.56916737927875,-15.190516466218579,-15.741380153752006,-11.18164483716414,-10.090049747898178,-11.230738629188577,-9.993651686594683,-9.79546889537642,-9.372827867328564,-10.23067859309321,-9.713715251205832,1873.383046338167
3835,-15.45293037581137,-15.508289803685356,-15.198929021116951,-15.768886939629159,-11.111453204867246,-10.25774650232611,-11.126418625878607,-9.93432618500136,-9.93484756719861,-9.403195345733673,-10.124827270875587,-9.760138547925056,1878.855219943144
3836,-15.364195076398083,-15.584699078222544,-15.226146715705626,-15.765235198005648,-11.0219201832601,-10.091316370621318,-11.309835003758996,-9.945824211733797,-9.757260131979914,-9.68964020588957,-10.17871163707565,-9.827709532081048,1869.6430460005745
3837,-15.462231696533188,-15.576948414451337,-15.146110811476497,-15.747212685225287,-11.16612796435568,-10.323891479926427,-11.052138759809152,-9.842058753264856,-10.084815455985625,-9.289104346404866,-10.034224686905697,-9.600641097867818,1868.1418252500944
3838,-15.535970204891044,-15.549817590885665,-15.238799342149225,-15.754175126042428,-11.044934897070465,-10.234336755033471,-11.152835014504397,-9.80263701330671,-9.934747922739644,-9.496808326964285,-10.13286960183577,-9.759888802700557,1875.671740003117
3839,-15.407145662544487,-15.542717149709036,-15.230583678569616,-15.800588728904938,-10.942049166949058,-10.207741338589921,-11.15098838727014,-9.819340325356888,-9.74950141038777,-9.415152797453871,-10.27518341540817,-9.729650426067947,1873.089479184785
3840,-15.472460010579034,-15.557735805807235,-15.163215955337105,-15.817433102001413,-11.054335821474783,-10.208072274182264,-11.2647300768974,-9.918333785980046,-9.807065757774827,-9.525662764552216,-10.14979272061702,-9.688620900063313,1874.505241026166
3841,-15.544550988084977,-15.513541715338695,-15.24956912619714,-15.825760764137428,-11.122060469413066,-10.075566864044736,-11.16593594473906,-9.99533471316977,-9.82189517778631,-9.278809028641865,-9.838579070241693,-9.862923332273983,1872.397381287209
3842,-15.511470218050317,-15.482650960999322,-15.220403573991529,-15.683119460761011,-11.009390963862497,-10.126652842755833,-11.05650773807886,-9.792406051605848,-9.865747612117893,-9.430338012277433,-10.049049990300391,-9.810125285039886,1871.780322896955
3843,-15.49535500158442,-15.583892096164417,-15.17447922275477,-15.857597116021168,-11.014862198479742,-10.133650812365087,-11.196132762971889,-10.028151306411203,-9.759263195126149,-9.493487862782755,-10.14272433335902,-9.611976750524729,1871.5822544182888
3844,-15.462550565399502,-15.437374858525754,-15.198726304246469,-15.854134095726852,-11.08259718282437,-10.12978701975995,-11.25767103274292,-9.880130155550605,-10.026823204403984,-9.411713843240486,-9.832580193814483,-9.69989601539361,1872.5651163910607
3845,-15.435812087459531,-15.56503803427844,-15.195065204455846,-15.771156677536984,-11.113620433863261,-10.125827573143445,-11.187338437649771,-9.695739796366123,-9.966082823105054,-9.514831574878935,-10.219096900637828,-9.78274842173396,1877.664957917455
3846,-15.547830107615487,-15.579771524136309,-15.129330474697522,-15.77896417420714,-10.925018869020759,-10.258397122571912,-11.196983586441434,-9.991989977020303,-9.815010870341867,-9.366724953408687,-10.355053864634597,-9.647010900407857,1868.9969423272596
3847,-15.563665285392311,-15.569709337175329,-15.182689739073016,-15.765432911748105,-11.146006790216076,-10.116474211558964,-11.280933334782363,-9.843722088177334,-9.937221106873494,-9.501271787075627,-10.156399062776543,-9.854811603681508,1876.9648464026675
3848,-15.513780983672753,-15.461202705614632,-15.217409937086494,-15.782210822147814,-11.326763803545427,-10.247992282808008,-11.23262127209609,-10.04276856873791,-9.953974922699299,-9.354190962841578,-10.030294915953384,-9.868769602648124,1864.3173341673528
