ep_RA.Q21M,ep_RA.Q21A,ep_RA.Y20I,sigma.1,sigma.2,sigma.3,logp
-14.675997431346458,-10.2166723096998,-9.667195067630907,0.019409157855405788,0.07493138740566703,0.12733667154537276,182.7176844816011
-14.884471848547895,-10.173069261457773,-9.787485738046307,0.01453983695035493,0.07383014284576729,0.10626820022453907,184.86686107706075
-14.84338149120521,-10.330548906564255,-9.492739938842416,0.011113698944904356,0.10360524680284167,0.11448504756523475,182.04812708143047
-14.912819356791614,-10.35752952979678,-9.650489527142046,0.014757836112486478,0.11074036979232411,0.13123460508339807,184.40259516236867
-15.000920792499569,-10.258678722442871,-9.585424313434094,0.02378407375279748,0.1032749656826475,0.13879460438114835,179.57908841583998
-14.855711340051638,-10.170372774960944,-9.821054949743734,0.02093423919096148,0.09406318854215012,0.16258877976773994,180.1011229497914
-14.934840978640283,-10.332836871881103,-9.936270788834928,0.015482435519354458,0.1065249911337395,0.12247539319740555,183.10396667046874
-14.839349590987599,-10.05822190664463,-9.703275364891882,0.01529465556913589,0.08105847558921986,0.1276162231221796,182.85652926340737
-15.325173237150311,-10.29711991159391,-9.716198640625434,0.014501551229872782,0.09480551314216985,0.1027906644291784,184.9163947230787
-15.287991187810846,-10.172147650458378,-9.643687736319006,0.014159736149323386,0.10902551919370293,0.12041260403906863,184.12584452770264
-14.72123130495617,-10.151371365051387,-9.751321004519074,0.015293279982800362,0.10065945098286322,0.12801148230990103,184.26470942987882
-15.046064341641815,-10.13700918409045,-9.837692873448676,0.015585874477180267,0.13222483719081912,0.11787440098434367,181.9449376330049
-15.089028413750942,-10.220352965077264,-9.581724595715666,0.0141581408474836,0.0965107249659769,0.12324969194620512,185.75121053202565
-14.922902020124587,-10.233675661008865,-9.664720483040307,0.011656618377757572,0.08636337857739554,0.12076851554691224,185.3284910212191
-15.272506212118508,-10.27135311559998,-9.632783727767439,0.01627003710724766,0.09182814805862605,0.10635611557513454,185.22172945740752
-14.974699672164467,-10.34111717723862,-9.71781586735202,0.015265578962630016,0.08139975560192154,0.09600439952101403,185.15652589856325
-14.768817989158054,-10.224040329608558,-9.53705779805929,0.012743710241377743,0.08504067131280212,0.13842384474985597,184.17042091874373
-15.635605890630965,-10.359644615304656,-9.78315568142633,0.013576147196127807,0.1038084067367176,0.15264940676976266,179.53960052492351
-14.923471305540817,-10.22332107222447,-9.667399258896387,0.014107768591355534,0.08162574396273187,0.08463374839366121,184.50726333906945
-14.900241998072115,-10.29521908229702,-9.467717288683794,0.012470810013263642,0.094833989901609,0.15125952590728625,183.25762045126112
-14.883035757603695,-10.113924574543855,-9.804244827599863,0.016597936362367387,0.10359339021112869,0.21625029453438654,177.88816397782423
-15.16977724721786,-10.230147313454866,-9.795410204675262,0.017231699589217903,0.07733703750248103,0.11373461902417586,184.64600605959455
-15.33862590601939,-10.209906606366838,-9.770925218861397,0.014044953961926164,0.09808376553106446,0.12086887624285723,184.5083536125086
-14.776688982931667,-10.160918141680433,-9.786638077802928,0.014174405105563073,0.08960035269227373,0.12092478696128493,185.17274152342117
-15.044201223283766,-10.337400273067214,-9.672802269072834,0.011440108974952708,0.09571098367207248,0.11183497367845424,184.38804407676048
-14.86770816323993,-10.221937981873271,-9.584646601065288,0.01569030346269297,0.10331041612069036,0.11126720540567506,185.36105748258765
-15.451156293184363,-10.176503730991115,-9.889230372618321,0.013740513662095244,0.10885168204759275,0.11423403080991769,181.52401047602862
-15.096367576026447,-10.110195126651572,-9.727187897350952,0.01819686410901691,0.07889837175035408,0.15483761563181492,181.2639709628681
-15.078370106719715,-10.370959243641902,-9.701915686410983,0.014444190554475553,0.08951756504653596,0.12520364760929106,185.22490803012556
-14.85073365249651,-10.203111645815074,-9.767052017861303,0.021297320226778542,0.08680222746112357,0.13602640321485243,182.07208407331854
-15.142486371006665,-10.135498555391308,-9.881086691910115,0.013322562880260867,0.09755105759537244,0.10200785066615828,183.15174847374277
-14.904821160566625,-10.29062474406938,-9.648817018794148,0.012508513939002163,0.07775384657386329,0.12500252893939384,185.43086557224237
-14.829255913816072,-10.25483824578481,-9.493052700535097,0.011906291785918061,0.0775588856853967,0.12222181057323012,183.72914902136023
-15.007044422497893,-10.237687177050875,-9.63704936788272,0.011196132108731495,0.08550686323696828,0.11096175096872281,184.74526011748205
-14.746529243736981,-10.375549442646365,-9.784614830575553,0.014847450757254882,0.11279669358652519,0.114133888438239,183.49824048192906
-15.252415715080115,-10.193687753677853,-9.533753871611832,0.013288667443872628,0.0815885365168155,0.12261832266745702,184.34399579636377
-15.110729421204914,-10.422793206439808,-9.774336032133816,0.01747311383215531,0.09430938129553318,0.11254451332858893,183.11439742986312
-15.143362279762194,-10.20382441596454,-9.72480512919749,0.012839379998862636,0.12892722216373503,0.101857492480649,182.7134919083936
-15.114111969833584,-10.211908536125936,-9.758273746766108,0.012710929001379073,0.08986133149166761,0.11960428348524384,185.63922962370333
-15.31267362572288,-10.090678701794486,-9.57870208276314,0.014742760988665771,0.1128875465584612,0.10544455255751303,182.50711494083626
-15.334426936037787,-10.195827374874472,-9.740335837993126,0.017766240427312768,0.08177232176505919,0.12023596212931922,184.10167480333862
-15.115377156387494,-10.316340701941003,-9.646935803537506,0.012770847069011021,0.07728022539026869,0.12728705189530193,184.87840028395573
-14.807090182127615,-10.214319246815153,-9.657583248811777,0.015016009051656273,0.093910655616358,0.11423881192696635,186.10967921686338
-14.864216881368025,-10.288869375139466,-9.836327088029353,0.014094504275466714,0.12957348838641877,0.10910734300832386,182.63622909286914
-14.99917734625655,-10.332412020044298,-9.717058285331735,0.013288540224855786,0.07585977214651504,0.09359582589426034,184.57880042147494
-14.9543259799244,-10.139272401248569,-9.689181118304406,0.013892096434104176,0.08467811988175226,0.1103120237185359,185.80831918891786
-15.006207509966206,-10.307350256672866,-9.677531471592985,0.018654308983312717,0.08894233428137943,0.14902228251203772,183.23847766968478
-15.129826234026611,-10.131369274620033,-9.283697357281039,0.015111064897577128,0.09619472923551214,0.15956725132959218,180.21793263649587
-15.118984945453565,-10.311565766673953,-9.725264567986907,0.012343616445904912,0.08740308091783558,0.12578410289267317,185.11732996808985
-15.122846733540596,-10.398312848857335,-9.662271336338948,0.013896815095231762,0.08972063838450618,0.1212456925830155,184.64103917340177
-15.009003974354322,-10.237236823688605,-10.008818612683468,0.012517125628170228,0.09462121206363115,0.14611074586298567,182.31764345857792
-15.251630796421829,-10.211685778146975,-9.50153700169265,0.016288306520557117,0.08370976391678536,0.1658045631056184,182.20952553633805
-14.980142099637106,-10.220569397444438,-9.644092823298312,0.021182969199076744,0.08272284909385585,0.15877071330731585,180.9794787778542
-15.392255274648905,-10.216509919037241,-9.550518877442018,0.020046896893090124,0.07155390350298184,0.11032793783012598,181.32562116415684
-14.868220681978958,-10.378734354388408,-9.683065133509205,0.011722490591242344,0.10665482821949893,0.12902744757336215,183.2362598230771
-15.412366899377513,-10.355153605713896,-9.672440273159953,0.013467025842063067,0.08606043952202728,0.13866750857273608,182.76361006131634
-15.12818487811352,-10.21599511510281,-9.71372181028101,0.018066366529384356,0.08023416252169477,0.13239085072696258,184.3342393820159
-14.999398757689708,-10.32125346432818,-9.74062320072929,0.01736544178585714,0.08359785150635754,0.13857160918638284,184.33628820022895
-15.199196945364905,-10.279726447119705,-9.743206296325813,0.0126270891112981,0.10865734138549898,0.1169586939148232,184.27672913708602
-14.798870464368461,-10.25515957844749,-9.780522316305161,0.012969762682751218,0.07157722376619215,0.11523473727941803,184.6037531497966
-15.183929241144886,-10.311771564815178,-9.580061532326908,0.013900923411532646,0.08056824580896776,0.16456475093293074,182.8821156691691
-14.856004299942066,-10.294423565595386,-9.691168761333692,0.014676468449227716,0.11305268006520335,0.09901197097357087,184.73462955351394
-14.95863010183756,-10.262773852361818,-9.616877241336356,0.013869903596374744,0.08203729050520246,0.10314256542845511,186.30103251159204
-14.842704795850489,-10.146840030790004,-9.977284895568594,0.014047182134447877,0.07650520596085292,0.14969187958620597,181.68951699756366
-14.80875664261685,-10.479197117935007,-9.71315746218304,0.017654170855662028,0.12412322430936308,0.10021361345390499,180.64768476213806
-14.92914301296802,-10.314199901152078,-9.780453021325304,0.016327849976941675,0.11108237572745232,0.15072645254997835,183.01511507031478
-15.03548020192935,-10.190329669507152,-9.772875337274499,0.01626507538789602,0.09381029918594617,0.15950039941118754,183.5331304319921
-15.37475439734435,-10.302291707629138,-9.6976410513101,0.017662050343949024,0.12705306371392883,0.12186345161065491,181.52412521311945
-14.984037611312429,-10.358168986382484,-9.439705304688616,0.013537071349418986,0.09364149364700373,0.12392096200931059,183.75154319107767
-14.835863089478908,-10.31758618892418,-9.591591746104749,0.01450341113535835,0.09164503103949109,0.142812950515544,184.8117852250333
-15.071356966402965,-10.19772488340325,-9.684139131969768,0.014104350125220244,0.08281856482865695,0.13168881315681621,185.81722295716753
-14.97987573024753,-10.422068825675055,-9.888731940931548,0.015255755069564883,0.06881643993831266,0.10315253718502615,179.39565683619628
-15.277549453717377,-10.28561587409442,-9.864024117142279,0.014938715999631978,0.11322593393371917,0.11835003383982864,183.06037477432793
-15.052373614494265,-10.289938462718093,-9.554562042911098,0.013300351095486763,0.10402210402698288,0.1558007940291124,183.4515093308141
-15.226070758679782,-10.327396138411805,-9.794495214958587,0.014698504329762297,0.07500586738290332,0.1096061527084481,184.28833834508183
-14.968849002314723,-10.175632777035327,-9.75435585081004,0.01752799019975634,0.0930772583946347,0.10880758766472176,185.0410058339193
-14.850297911072081,-10.258171523423599,-9.615415959344123,0.013610315388539115,0.08535703503726923,0.10586593706557283,186.22660998442993
-14.886721719503903,-10.19638529283919,-9.837496546256542,0.014678710613129007,0.08435010610941955,0.10536508246829791,185.33762096192288
-15.112351748825596,-10.193331445048361,-9.707821686147739,0.015954600861325913,0.08857711790615705,0.09260076074404343,185.05181489439383
-14.946016583000791,-10.353534730138914,-9.65071691332517,0.01555264112977773,0.06943649955031926,0.13764079193399625,182.9722172009952
-14.930774611277212,-10.325453948126846,-9.484448501175203,0.014303366433940801,0.06919571149722113,0.11863110576330975,183.18471006899364
-15.036480086680962,-10.16458839093745,-9.636230591410552,0.01266912842536126,0.14762360763332322,0.11180449367515222,181.14268472654905
-15.031411259679171,-10.186694234287833,-9.55350653815605,0.012986825768194486,0.10731290023867615,0.10772127290905574,184.61225502936833
-15.429058052839851,-10.12765636052015,-9.477963476188362,0.01587727572453855,0.07908257249572043,0.1676180799072812,179.7586570117219
-14.94607202970605,-10.312900835870664,-9.792050343443613,0.015466754768217973,0.11474747875001388,0.08955471154889276,182.89131989663318
-15.219560428257342,-10.089170975913884,-9.650159121560542,0.013335124543858592,0.09482481347301386,0.09576433409559923,183.39554832618902
-14.79339368124774,-10.220765914639689,-9.623402204361598,0.012637469599576333,0.07204470151544838,0.11178990147793379,184.57490300612062
-14.797112508775815,-10.128623693477394,-9.822537118906586,0.012882022118416958,0.08774816601696879,0.11008943355946434,184.12751458219344
-15.395279691642942,-10.109271807559399,-9.844296098590652,0.014976136933111808,0.10109874651370858,0.13479567280411317,182.13405036785588
-15.093007214622775,-10.186832015623873,-9.806238467621693,0.014640619583730339,0.07760945595183255,0.08398504771741261,182.6392794641796
-15.324727294637261,-10.262762016590091,-9.775631110791519,0.014530126055419961,0.0787441242732207,0.1270267540667559,184.6069785422959
-14.932407086354099,-10.322451227782135,-9.619921654549387,0.014174761872939562,0.08322186305586786,0.1317770647485325,185.6169090128981
-14.903456788564931,-10.046078186080317,-9.574472593074944,0.012626835271513379,0.1021389510936853,0.10957266961810673,183.044091058928
-14.971821682211903,-10.11644395656162,-9.77897551086531,0.01814777255449988,0.10541119054134294,0.09115589403822733,182.11053211565414
-14.831323196137518,-10.303312090313506,-9.701367198410697,0.015737778184737747,0.07095086384087657,0.10366800601064864,184.66057519240422
-15.097775082342237,-10.139277702927352,-9.937933566911061,0.016961512421269163,0.12516925709465718,0.11498854749931461,180.475443619441
-15.003143598036699,-10.147806850206617,-9.461375937636026,0.015173428428666095,0.09426132070373772,0.14212137923779908,183.627563152417
-14.932852807766361,-10.111230132910377,-9.668867531196504,0.012879767750301918,0.09288495399472899,0.11364020995972761,185.13453105570878
-15.129127179787403,-10.113295582763355,-9.709936672761877,0.014971547387323434,0.09394857343287169,0.10144402743011752,184.83569935104185
-15.123485186435978,-10.329191507816796,-9.56880321995399,0.01857712769366278,0.09100268163895495,0.12665913779525992,183.6734041455058
-15.12037062193408,-10.36899974346182,-9.789672594366102,0.013310513302106627,0.10837665772997625,0.11059249954881563,184.120664915507
-15.134880657896543,-10.325221571430369,-9.717738174293242,0.011753156653967683,0.08008052872646268,0.11173595114542643,184.3425458354026
-15.032832933341561,-10.28742901757941,-9.584864044921439,0.018489870155406117,0.08947491661173973,0.10890185059053725,184.55216324366322
-15.06950309011087,-10.261880759968957,-9.379186483202142,0.013888715289647729,0.10418397977304424,0.10561691312209846,181.95019789417307
-15.202853838139742,-10.163594934828312,-9.671321386849199,0.013035775565387061,0.08883389637091293,0.13481532506303132,184.55135470511672
-15.043113816336149,-10.148596318975022,-9.705746793715603,0.016424597031849383,0.07379787825294395,0.16174432339230907,182.0343049566196
-14.824624072229085,-10.197886413973315,-9.82527843390095,0.01244434885672884,0.10821018200049064,0.09364569385172715,182.8474832060709
-14.902850465717023,-10.257906211755211,-9.764484666322929,0.017947274411312268,0.09427203711212126,0.18687154632846897,180.95037811417163
-15.058912142856146,-10.34304378830204,-9.643693182885677,0.013272289920489016,0.07639975596974331,0.1342039351962293,184.47990769786517
-15.164008044283692,-10.33002782489454,-9.577328438514796,0.011932674438057417,0.09975044271357984,0.12129337823256056,183.81119321822618
-15.305756790362667,-10.259473822280107,-9.963666341380348,0.023386132423511483,0.07700867734285313,0.15620504273611904,177.21056615479023
-14.977306923589648,-10.280345963646688,-9.908066349409726,0.015447361268145766,0.08732259031393333,0.10430012186950324,184.16302587100844
-14.801277367900598,-10.335416965862592,-9.297843366169012,0.014726682818801426,0.10508709524582115,0.12101799612479867,180.40186298504744
-15.259836181833746,-10.358130616462764,-9.70129698065404,0.015530756937188913,0.09359947028330318,0.11822308634327985,184.75149450810747
-15.634079133898158,-10.275784340879751,-9.456066372814306,0.01671971700572387,0.12273754892855837,0.09496459678567086,177.8334260157227
-14.840511109619287,-10.241486113963195,-9.67336589470383,0.013764612112997999,0.1032910074336205,0.09686229555834987,185.35529520149456
-15.170044271202922,-10.054771408986351,-9.560190003406872,0.014940604451770843,0.08082924539297862,0.10913756243163765,182.25100928463834
-14.945378191497975,-10.35413606737108,-9.706419248711839,0.015001928814040843,0.12712314661230428,0.10853962497517518,183.51935890613612
-14.927285814115399,-10.322489175238198,-9.569881065411714,0.013862997310116351,0.10414547419871815,0.1105700119254002,185.2409192979211
-14.678756932484937,-10.222786058806538,-9.629358549339443,0.013744410548142747,0.08307821980570909,0.12884131451379136,184.56105880202398
-14.92738925664795,-10.162561364260968,-9.705635620298825,0.020337392342572456,0.09619670720510365,0.12199959373991968,183.05976097089135
-14.922100733500148,-10.194070010977098,-9.722681934841349,0.014888188087002482,0.07588152480210607,0.10519175608199355,185.7785872001688
-15.139297760290859,-10.135454307541726,-9.636707197956845,0.01401570434758498,0.07282398292737724,0.11329650090472446,184.07706507501752
-14.927783403087826,-10.209671970981086,-9.724501496634518,0.01589139926211278,0.09194205589869413,0.1020731066925277,186.0056024389137
-15.05624299939909,-10.186720817460106,-9.499250021842334,0.017497647190073906,0.09454803033181783,0.13538199785011426,183.65725175444987
-14.842295194284405,-10.149128897829629,-9.572084568664627,0.012884569309896034,0.08387847500997922,0.11025923060857783,184.90272487533838
-14.537579745248058,-10.322811894395915,-9.618045713371442,0.015792859641914462,0.0997723800662505,0.1376134781996313,181.6907412396642
-15.070303112879243,-10.200889705816461,-9.853134617292698,0.015461133140359483,0.08459300637502636,0.10331382253113075,184.82425937743463
-15.147306120311123,-10.231733676427773,-9.809441802043839,0.01433205130200493,0.07576072840778487,0.10180370983301962,184.89892088885807
-15.063152999443869,-10.158956611737654,-9.779572443784781,0.01055204632088688,0.08152044140990028,0.0935546348060402,181.40423665977914
-15.588229394065001,-10.271909248266647,-9.878029409665572,0.015801707175836257,0.0695781630224138,0.14787255558822954,180.14331277380077
-14.754529493384979,-10.310898813608805,-9.692244675140252,0.015511534807147214,0.09494975802594313,0.11968399875326685,185.43618690495586
-15.063501789845768,-10.361559831686423,-9.70670237883186,0.012929744509270065,0.09148934618438054,0.09898548443512853,185.01964991351187
-14.797504093615512,-10.267763062670742,-9.647901154877646,0.01343903822282682,0.06956271433772723,0.10198987758103971,184.49087305489806
-14.88516494618094,-10.27496084127542,-9.78896946436589,0.014176723101771243,0.13705653742419507,0.11529500137382603,182.49373436774798
-14.655478616095648,-10.285637190862142,-9.544182215001468,0.016125708478950528,0.0696092890614736,0.13317858034820879,182.3230833184024
-15.293212573145485,-10.26797426157254,-9.834574571634494,0.01841708511901105,0.0862724255260224,0.11269865892911082,183.57522002817333
-14.881975056913717,-10.10604946594228,-9.392522293205783,0.01656082003180781,0.11645791405065893,0.09736122441313254,178.9481279568021
-15.284535787626021,-10.267497052173553,-9.575426552885121,0.019971639676483844,0.09790782056121589,0.12252249444861614,182.69265857387563
-14.611166248819954,-10.328590140137713,-9.813896966046215,0.02107730371671352,0.08467913236467513,0.09766239905101538,180.4713004785403
-14.97485384154275,-10.284802849966633,-9.887752710275715,0.012654506299993207,0.08722464691083844,0.10110029781037362,184.05801881729508
-15.031328208483874,-10.238968698382548,-9.75121475072509,0.013531292067815752,0.08309483693450011,0.1188274788512299,186.34486631876317
-14.95650033146638,-10.173023926064813,-9.438247519542957,0.016172404579447693,0.09741930976301663,0.12365261442586659,183.67910234251417
-14.825297025096434,-10.12255456951941,-9.363141728283882,0.011561356136085103,0.08072697583293786,0.13753555412926532,180.10600164311597
-14.94368255341889,-10.24298977746392,-9.593383544094763,0.020544541348545994,0.07218480458231034,0.1371601898285607,181.80765719471194
-15.0504577268554,-10.258104260814083,-9.802460966676222,0.014715971951678009,0.09618656507366984,0.08578331864386121,183.63574572293504
-15.634425559786763,-10.1716545348942,-9.949166919435699,0.01724395561296767,0.11695877365216874,0.13860125685046087,178.75591643786166
-14.80570275403681,-10.276996561829229,-9.584353787482307,0.015197519130199972,0.10887235074103668,0.09281780964680103,183.79811823882545
-14.930559762289509,-10.289742804578987,-9.631469800326592,0.01236339267217949,0.11696282771712321,0.10603576352320868,184.14953367274296
-15.074217649910363,-10.187657225266399,-9.642815345196214,0.011572125249257752,0.07689960506100114,0.12413719260749755,184.14608616132057
-15.116519699485487,-10.29358669315182,-9.719125469230109,0.016480195210756686,0.07475661109408334,0.10938244328450886,185.11207687834806
-15.21705639976235,-10.208454328862564,-9.787119144779316,0.01543355642078569,0.10716054674838639,0.11841395102348358,184.53199509538476
-15.126742736742894,-10.307903086702272,-9.740148177691152,0.012354191210088156,0.11035615595199605,0.10074421929617956,183.97716644453124
-14.958951146385525,-10.215983631169111,-9.727805906023793,0.016646619905442195,0.09880358151143297,0.11734123982513203,185.613644904482
-15.24662595686255,-10.289158651304087,-9.602833503871285,0.013139519734815225,0.08870732183601715,0.1590189360906218,183.1018765970631
-14.804547058702282,-10.175768630981882,-9.53492839650539,0.014396886111886826,0.1383104211584618,0.09192540701364715,180.1246425904235
-14.735204510107806,-10.269992097640573,-9.607748487663985,0.01872816631414864,0.09011604672977143,0.10179606536508394,183.94674157833776
-15.11686856567864,-10.279412274258421,-9.461041804899061,0.015396984637977694,0.089134718846266,0.12495183530640463,184.51816982773877
-14.952899828958504,-10.264572217623709,-9.812123651760716,0.014378245311687016,0.10539266994123783,0.1083356392923817,185.27881319907368
-14.858014677575289,-10.439882047186092,-9.616612344727553,0.0154211217456142,0.1060958298291317,0.11229871477399225,183.5806425163498
-14.626718447021224,-10.320018175683206,-9.779484700679253,0.017282648607497116,0.07396253344173899,0.09447979859330378,181.93442554757232
-15.228893544622125,-10.346116089153917,-9.585669798058456,0.0161609282834448,0.08511559366019601,0.10677838649311926,184.4941013266644
-14.967827037236216,-10.29280220316281,-9.766363896693937,0.016203859831952824,0.08162426059140353,0.10141385466214564,185.52647081912005
-15.093938656507529,-10.346637946333969,-9.760370312179933,0.013895847475326918,0.08725308429908836,0.0981043383151018,185.09369497657872
-15.057673434527032,-10.092508649684182,-9.634615972882761,0.014071089999973632,0.07599498019082938,0.08714167108129163,182.01310165870942
-14.814377017499176,-10.132473004179706,-9.486045441564238,0.01214492463300858,0.10170659187186822,0.12066396537657906,182.87590696762825
-15.469840983135366,-10.216145971593928,-9.806484789591352,0.014261863323695004,0.11472310113764209,0.11561059210250385,182.30176561869746
-14.882166786647693,-10.285045299454119,-9.872060452059895,0.016917134196589377,0.09677138867476781,0.12731847127639476,184.2172573009539
-15.148746271409475,-10.243744371340933,-9.609922957996263,0.013520706113779906,0.10693861331120838,0.11425903990857941,185.1198839844155
-14.890990578405734,-10.225663042927378,-9.804742450269687,0.015422534335979942,0.08378080912598572,0.08791696030994907,184.06328785346003
-15.234080795540251,-10.217372581662946,-9.832975560122135,0.02016557304251084,0.12210382486042444,0.10223913814651267,180.11523227936266
-15.523987313796926,-10.283556272738176,-9.719316566314157,0.018448436940829673,0.08583951141205202,0.1510837483878314,181.7379101151762
-14.799425726663209,-10.274432041140834,-9.598462203836144,0.012897243260385926,0.08345920710956653,0.13572885847477129,184.95249778287402
-14.828224299582828,-10.332038133525327,-9.706228593873004,0.010520142155432255,0.08231633018903732,0.10362288436808394,182.28788444687822
-15.187809225876949,-10.31887939991155,-9.58249412022193,0.014210273824659383,0.07785653008659445,0.10381352578514243,184.7999200692538
-14.97393120756443,-10.52343363411237,-9.877307874261373,0.016991968614942298,0.12556706103272122,0.11619647967087003,179.27548506272134
-15.257578723743194,-10.198929911371279,-9.85720863361115,0.015564390083140669,0.11627299182259489,0.1201410236627658,182.8488789644113
-14.843360033513743,-10.308474933099633,-9.772479641907672,0.012982561711131236,0.08745638526781821,0.10912397115520807,185.66711551566243
-14.72288754853737,-10.011903066996492,-9.567163836959018,0.012694337020654175,0.10506567937676814,0.13030921175596052,180.67149557817143
-14.92994156998436,-10.200532020260633,-9.808830419626764,0.013650815484654846,0.1018534137961316,0.1162478474460506,185.46489165330647
-15.061663134271909,-10.250846729846886,-9.442431700838975,0.012662873273446344,0.07970007698713807,0.0865401849791841,180.62282769400767
-15.285220498249036,-10.207608403668223,-9.614978222843849,0.012403570246988935,0.09140423171564165,0.1281512936637587,184.06683577908836
-14.960863893784307,-10.192379603760173,-9.692927997346766,0.011962209415054796,0.08491044103901073,0.10796591332909584,185.55209658525277
-15.019535694520707,-10.10577822302626,-9.628029605516119,0.017363739215468934,0.09148790744983114,0.09509238108591252,183.51740472291016
-15.028100980415457,-10.35097243574161,-9.816315564458508,0.015099168667217716,0.08539720487807337,0.11056182919859671,185.09248799382283
-15.032486324814908,-10.291330857999938,-9.670473105917354,0.014833731009992576,0.08869887057563952,0.10815559814252255,186.48264244591357
-14.901995509008449,-10.143914277509328,-9.553251692647263,0.01477316110675069,0.08956442673400136,0.09429523508724902,184.26960511658274
-15.036251936753775,-10.391572672047133,-9.600174540732533,0.01270859672199046,0.08300677771727577,0.09595756700412775,183.59949028972278
-14.93822052652519,-10.292502451811279,-9.643081918551403,0.016939388066814037,0.0882991150576126,0.12103459631803824,185.6694018970049
-14.967827037236216,-10.29280220316281,-9.766363896693937,0.016203859831952824,0.08162426059140353,0.10141385466214564,185.52647081912005
-15.039597091939372,-10.27642548091698,-9.652980524100066,0.013568107028352117,0.07517173028103732,0.1480867894564799,184.50809865492704
-14.79907259397544,-10.10692854778231,-9.4175625260041,0.012979646319058343,0.09682805580268433,0.14619191577504426,181.6832081021387
-14.93765398203552,-10.227506188520339,-9.758060577141752,0.018630384741117854,0.08104779987330454,0.1176810589699635,184.64790718407903
-15.026911876174603,-10.170768686080443,-9.688113874244658,0.015642248834895935,0.08254092130082757,0.11953442115627338,185.82951596469076
-14.733869675747243,-10.330245212176422,-9.81726346992025,0.013868332414076208,0.10822484328070851,0.13327843665081868,183.37867274081447
-15.39225296859582,-10.110773972741596,-9.557795930127694,0.013421463672652732,0.10354877585945418,0.11413649881390873,182.43668415825303
-14.875241411419577,-10.208589402327778,-9.802403491470447,0.011733686242314063,0.09598532058919834,0.16225473514631888,182.44010395182625
-15.160236322117798,-10.329259016593022,-9.710261383000859,0.014681825609188931,0.08657344968395575,0.11786616767336815,185.71232833664678
-14.975847627121,-10.261958863162754,-9.760460126073705,0.01589891239388673,0.09069509149818453,0.10278419298432734,185.96481472365636
-15.12346023419259,-10.136394419842823,-9.958471543865144,0.01293367764004698,0.1001529200904155,0.12065231287922926,182.33498303305376
-15.106181517655614,-10.310980679336007,-9.634523308499123,0.017673181039935412,0.09273108369813264,0.14148056230440675,183.97752430114076
-15.015471000867667,-10.402187509401363,-9.681671208251098,0.01531996568792887,0.08243910917255515,0.09909859954739068,184.17370927056643
-14.942956433935713,-10.242802365702616,-9.667479177936405,0.01701607790581375,0.0796415410259655,0.11860740701705741,185.6899917857153
-14.797851298744558,-10.21163278243965,-9.645872088170748,0.01744525909664887,0.10406223814556818,0.1079626582158752,184.6192147591207
-14.982668377710844,-10.296092180913721,-9.863635584853075,0.012028104792183435,0.06126458335930992,0.13414160411645357,180.2566035660334
-14.932176685547239,-10.368499570421822,-9.735662795254399,0.012949995192359664,0.0694188992772263,0.1404831356318946,182.31185013592267
-15.043052170954061,-10.172090447380672,-9.757829739886859,0.014795587328998229,0.07479833489821122,0.11319075365379631,185.25600715205945
-14.806323717259385,-10.22706952795967,-9.951588787443761,0.013178782705180615,0.07576693442357847,0.11200896121312588,182.83016987525664
-14.903938656860332,-10.37369592714114,-9.795568647515404,0.014728529163293065,0.09435964789333398,0.08993447038869487,183.5827489200129
-15.141164687646144,-10.297695494539983,-9.427487237900031,0.011351995769733796,0.09105183032418575,0.1325872014670863,181.97976454962705
-15.364620727446654,-10.289540762421526,-9.639470476615848,0.017688173367892326,0.0891139988467127,0.11071330756227951,184.3296923205264
-14.926758231296844,-10.264883340183484,-9.61701169711087,0.01525430258838387,0.07472543960786569,0.10979526896520136,185.80627828273026
-15.493746130598234,-10.223973982587164,-9.861746977451821,0.013830051783897651,0.08843905500169896,0.10561478256052877,182.62204065942007
-14.920640082052982,-10.240142023988168,-9.522757012789619,0.01200074802419058,0.08111992819069053,0.10987366892518585,184.69000277537285
-14.77687633001504,-10.228901305720786,-9.758143088950646,0.014335511451489053,0.09756602969995769,0.18036446547902446,182.0626357304589
-15.087109344334133,-10.384368007240111,-9.708165154341819,0.014754409821545399,0.07176026702440605,0.1210244528236698,183.33109246444226
-14.98188422912414,-10.286893685195368,-9.738905107867707,0.016458437870729148,0.09101871268101229,0.09708167414234292,185.43636383288003
-15.099219267343257,-10.29469025973173,-9.862568814915816,0.014056971623137281,0.09467326816940722,0.12439137306817591,184.98677773654163
-15.666261029982099,-10.454672888331041,-9.765937440798247,0.018263996138805878,0.08190532456869827,0.11203000002075672,178.9738619254238
-14.814134071970207,-10.224861350756786,-9.674248172426068,0.014811578007356729,0.07416796399392457,0.13248984455747617,185.11233397417715
-15.112096641981852,-10.236687565968351,-9.79415114890894,0.01599599498642084,0.0719780812553022,0.1282759999973324,184.46046335920917
-14.788146932849166,-10.310247055430173,-9.680906332121557,0.012093875816900756,0.09081364498897537,0.11138000307593957,184.94788394912788
-15.30359687615373,-10.359009190677677,-9.969959728329016,0.015046057217269678,0.08438833493081149,0.13787681224615003,181.62457619767954
-14.857472970642545,-10.221316152934154,-9.645483434619361,0.013341600470028029,0.08161709762453588,0.10058288878682232,185.97246867310068
-14.845381533964565,-10.388015929199293,-9.661417809794587,0.012482466036494042,0.09481722183936325,0.10505336919235375,184.45192582066767
